vid,uid,s_min,s_sec,a_obj,split,label
vtRADVz3edc,vtRADVz3edc_3000_13000,0,3,piano_clarinet,train,v2
vtRADVz3edc,vtRADVz3edc_28000_38000,0,28,piano_clarinet,train,v2
vtRADVz3edc,vtRADVz3edc_60000_70000,1,0,piano_clarinet,train,v2
vtRADVz3edc,vtRADVz3edc_96000_106000,1,36,piano_clarinet,train,v2
vtRADVz3edc,vtRADVz3edc_160000_170000,2,40,piano_clarinet,train,v2
vtRADVz3edc,vtRADVz3edc_238000_248000,3,58,piano_clarinet,train,v2
vtRADVz3edc,vtRADVz3edc_380000_390000,6,20,piano_clarinet,train,v2
vtv6SW3Wock,vtv6SW3Wock_0_5000,0,0,piano,val,v1s
vu_BDb65JNQ,vu_BDb65JNQ_0_5000,0,0,saw,train,v1s
VuCQa_LQr38,VuCQa_LQr38_0_5000,0,0,lion,train,v1s
vUG0hnFuGrs,vUG0hnFuGrs_20000_30000,0,20,woman,train,v2
vUG0hnFuGrs,vUG0hnFuGrs_110000_120000,1,50,woman,train,v2
vUG0hnFuGrs,vUG0hnFuGrs_130000_140000,2,10,woman,train,v2
vUG0hnFuGrs,vUG0hnFuGrs_150000_160000,2,30,woman,train,v2
vUG0hnFuGrs,vUG0hnFuGrs_160000_170000,2,40,woman,train,v2
vUG0hnFuGrs,vUG0hnFuGrs_180000_190000,3,0,woman,train,v2
vUG0hnFuGrs,vUG0hnFuGrs_195000_205000,3,15,woman,train,v2
vUG0hnFuGrs,vUG0hnFuGrs_245000_255000,4,5,woman,train,v2
vuGZy8haMaM,vuGZy8haMaM_2000_12000,0,2,tuba,train,v2
VuPKUix3orE,VuPKUix3orE_4000_9000,0,4,emergency-car,train,v1s
vUXfJos-YRw,vUXfJos-YRw_0_5000,0,0,marimba,train,v1s
VV-DgnPPhSo,VV-DgnPPhSo_0_5000,0,0,woman,train,v1s
vVJ-Zhj2HvU,vVJ-Zhj2HvU_22000_32000,0,22,flute_piano,train,v2
vVJ-Zhj2HvU,vVJ-Zhj2HvU_60000_70000,1,0,flute_piano,train,v2
VvK-WSHc1Lw_0,VvK-WSHc1Lw_0,0,0,guitar,train,v1m
VvlvMzBQ9E4,VvlvMzBQ9E4_90000_100000,1,30,baby_hair-dryer,train,v2
VvlWf3Vvwss,VvlWf3Vvwss_5000_10000,0,5,helicopter,train,v1s
VVZLONMIsYk,VVZLONMIsYk_0_10000,0,0,boat,train,v2
VVZLONMIsYk,VVZLONMIsYk_28000_38000,0,28,boat,train,v2
VVZLONMIsYk,VVZLONMIsYk_43000_53000,0,43,boat,train,v2
VVZLONMIsYk,VVZLONMIsYk_97000_107000,1,37,boat,train,v2
VVZLONMIsYk,VVZLONMIsYk_117000_127000,1,57,boat,train,v2
VVZLONMIsYk,VVZLONMIsYk_158000_168000,2,38,boat,train,v2
VVZLONMIsYk,VVZLONMIsYk_173000_183000,2,53,boat,train,v2
VVZLONMIsYk,VVZLONMIsYk_219000_229000,3,39,boat,train,v2
VVZLONMIsYk,VVZLONMIsYk_248000_258000,4,8,boat,train,v2
VVZLONMIsYk,VVZLONMIsYk_353000_363000,5,53,boat,train,v2
VVZLONMIsYk,VVZLONMIsYk_366000_376000,6,6,boat,train,v2
VVZLONMIsYk,VVZLONMIsYk_393000_403000,6,33,woman_boat,train,v2
VVZLONMIsYk,VVZLONMIsYk_436000_446000,7,16,boat,train,v2
Vw09RlohAzc,Vw09RlohAzc_0_5000,0,0,lion,val,v1s
VW9Ba2cNLAI,VW9Ba2cNLAI_0_5000,0,0,helicopter,train,v1s
vwA-NNod4sg,vwA-NNod4sg_0_5000,0,0,keyboard,train,v1s
Vwdib3HWRBI_0,Vwdib3HWRBI_0,0,0,man_piano,test,v1m
VWraCqnOvOA,VWraCqnOvOA_2000_7000,0,2,helicopter,train,v1s
VWvzAiZ2qgU,VWvzAiZ2qgU_1000_6000,0,1,lion,train,v1s
Vwz9qPlf78E,Vwz9qPlf78E_1000_6000,0,1,cat,train,v1s
VX0xQg6dSGE,VX0xQg6dSGE_78000_88000,1,18,tuba,train,v2
Vx2pCmrJpzM,Vx2pCmrJpzM_3000_13000,0,3,emergency-car,train,v2
VXAmZq3WCzI,VXAmZq3WCzI_0_10000,0,0,tractor_man,test,v2
vXbzQun4AO0,vXbzQun4AO0_4000_14000,0,4,tiger,train,v2
VXfpu9duMmo,VXfpu9duMmo_0_5000,0,0,piano,train,v1s
VXpPP1Urjos,VXpPP1Urjos_0_5000,0,0,woman,val,v1s
VxsdrQ7a5eg,VxsdrQ7a5eg_1000_6000,0,1,dog,train,v1s
vxT19tgOY7k,vxT19tgOY7k_60000_70000,1,0,trombone,train,v2
VxWUmc6ndRs,VxWUmc6ndRs_0_5000,0,0,dog,test,v1s
VxZezkkMT0I,VxZezkkMT0I_20000_30000,0,20,mower,train,v2
vYGVDaZan_8_1,vYGVDaZan_8_1,0,0,woman,train,v1m
vYMlA0Lpdq4,vYMlA0Lpdq4_24000_34000,0,24,leopard,train,v2
vYMlA0Lpdq4,vYMlA0Lpdq4_52000_62000,0,52,leopard,train,v2
vYMlA0Lpdq4,vYMlA0Lpdq4_77000_87000,1,17,leopard,train,v2
vYMlA0Lpdq4,vYMlA0Lpdq4_96000_106000,1,36,leopard,train,v2
VywQawXxT4s,VywQawXxT4s_18000_28000,0,18,train,test,v2
VywQawXxT4s,VywQawXxT4s_98000_108000,1,38,train,test,v2
vyYTvjlmOg0,vyYTvjlmOg0_3000_13000,0,3,trumpet,train,v2
VzOkol5hD2Y,VzOkol5hD2Y_0_5000,0,0,helicopter,train,v1s
VzPhTf4j8lU,VzPhTf4j8lU_34000_44000,0,34,tabla_handpan,train,v2
VZTsdI-hbpw,VZTsdI-hbpw_438000_448000,7,18,woman_keyboard,train,v2
VZTsdI-hbpw,VZTsdI-hbpw_520000_530000,8,40,woman_keyboard,train,v2
VZTsdI-hbpw_0,VZTsdI-hbpw_0,0,0,woman,train,v1m
VZTsdI-hbpw_1,VZTsdI-hbpw_1,0,0,woman,train,v1m
vZwxlfFlDf8,vZwxlfFlDf8_70000_80000,1,10,sorna,train,v2
w_eLiBZWV8w,w_eLiBZWV8w_4000_14000,0,4,harmonica,train,v2
w_eLiBZWV8w,w_eLiBZWV8w_14000_24000,0,14,harmonica_man,train,v2
w_eLiBZWV8w,w_eLiBZWV8w_52000_62000,0,52,off-the-screen,train,v2
w_eLiBZWV8w,w_eLiBZWV8w_89000_99000,1,29,off-the-screen,train,v2
w_eLiBZWV8w,w_eLiBZWV8w_166000_176000,2,46,harmonica,train,v2
w_gwMAApXxE,w_gwMAApXxE_0_5000,0,0,gun,train,v1s
W_OEzahaeQw,W_OEzahaeQw_0_10000,0,0,flute,train,v2
W_OEzahaeQw,W_OEzahaeQw_49000_59000,0,49,flute,train,v2
w_xdV2dHsQ0,w_xdV2dHsQ0_110000_120000,1,50,man,train,v2
w_xdV2dHsQ0,w_xdV2dHsQ0_170000_180000,2,50,piano_man,train,v2
W-EdkBt73JM,W-EdkBt73JM_2000_7000,0,2,wolf,train,v1s
W1713WwiTSA,W1713WwiTSA_5000_10000,0,5,helicopter,train,v1s
w2BupXthQjA,w2BupXthQjA_22000_32000,0,22,woman_frying-food,train,v2
w2BupXthQjA,w2BupXthQjA_499000_509000,8,19,frying-food,train,v2
W3Bz98gN42Y,W3Bz98gN42Y_0_5000,0,0,dog,train,v1s
w4aoANtQOt4,w4aoANtQOt4_2000_7000,0,2,horse,test,v1s
w4OwZqwKz_s,w4OwZqwKz_s_130000_140000,2,10,bell,train,v2
W5hJGPns9sw,W5hJGPns9sw_3000_8000,0,3,ukulele,test,v1s
w6ePxZrd0Dw,w6ePxZrd0Dw_5000_10000,0,5,bird,val,v1s
W6zCQ8_TO6Q,W6zCQ8_TO6Q_0_5000,0,0,horse,train,v1s
w7f1z27RI7g,w7f1z27RI7g_44000_54000,0,44,squirrel,train,v2
w7vA5f0vPvQ,w7vA5f0vPvQ_15000_25000,0,15,flute_guitar,train,v2
W8D-cSevEsc,W8D-cSevEsc_0_5000,0,0,bus,test,v1s
W8ExnYLeuwU,W8ExnYLeuwU_18000_28000,0,18,airplane,train,v2
w8fYgVuypBo,w8fYgVuypBo_400000_410000,6,40,girl,test,v2
w8fYgVuypBo,w8fYgVuypBo_461000_471000,7,41,girl_woman,test,v2
W9BbX72k_X0,W9BbX72k_X0_3000_13000,0,3,leopard,train,v2
W9fNGlxl6PM,W9fNGlxl6PM_5000_10000,0,5,helicopter,train,v1s
W9g0Zl_b508,W9g0Zl_b508_0_5000,0,0,helicopter,train,v1s
Wa9kLG_LkRs,Wa9kLG_LkRs_2000_7000,0,2,ukulele,test,v1s
waP4uek-j3s,waP4uek-j3s_0_5000,0,0,keyboard,train,v1s
wAPqoNs48cI,wAPqoNs48cI_85000_95000,1,25,cello_violin,train,v2
WAqlBASqJQM,WAqlBASqJQM_52000_62000,0,52,off-the-screen,train,v2
Warh2WR5ZjY,Warh2WR5ZjY_0_5000,0,0,ukulele,test,v1s
wAUR5bMcIBA,wAUR5bMcIBA_1000_6000,0,1,marimba,test,v1s
wb0exb22Wxs,wb0exb22Wxs_63000_73000,1,3,marimba,train,v2
wb0exb22Wxs,wb0exb22Wxs_173000_183000,2,53,marimba,train,v2
WB1JnVKFbEA,WB1JnVKFbEA_1000_6000,0,1,lion,train,v1s
wB3mpkk9ZtY,wB3mpkk9ZtY_4000_14000,0,4,bird,train,v2
WbchZhyLK9k,WbchZhyLK9k_0_5000,0,0,emergency-car,train,v1s
wBEw8gy5wu0,wBEw8gy5wu0_1000_6000,0,1,woman,test,v1s
wBnRLl7fTSE,wBnRLl7fTSE_0_5000,0,0,helicopter,train,v1s
WCBhqlOyu1M,WCBhqlOyu1M_2000_12000,0,2,donkey,train,v2
WCD-eqRR9a8,WCD-eqRR9a8_18000_28000,0,18,man,train,v2
WcGSZaGBjZA,WcGSZaGBjZA_24000_34000,0,24,guitar,val,v2
WchfLVcvoFU,WchfLVcvoFU_405000_415000,6,45,trumpet_man,test,v2
WCYyLL6e-YU,WCYyLL6e-YU_5000_15000,0,5,piano,train,v2
Wd2qRSzCj84,Wd2qRSzCj84_30000_40000,0,30,frying-food,train,v2
wdB0tV2egxE,wdB0tV2egxE_1000_11000,0,1,piano,val,v2
wdB0tV2egxE,wdB0tV2egxE_15000_25000,0,15,piano,val,v2
wdB0tV2egxE,wdB0tV2egxE_60000_70000,1,0,piano_bassoon,val,v2
wdB0tV2egxE,wdB0tV2egxE_120000_130000,2,0,piano_bassoon,val,v2
wdB0tV2egxE,wdB0tV2egxE_147000_157000,2,27,piano,val,v2
wdB0tV2egxE,wdB0tV2egxE_181000_191000,3,1,piano_bassoon,val,v2
wdB0tV2egxE,wdB0tV2egxE_260000_270000,4,20,piano,val,v2
Wdtku1dqJo0,Wdtku1dqJo0_5000_10000,0,5,woman,train,v1s
WdUEF6lGGZ4,WdUEF6lGGZ4_0_5000,0,0,piano,train,v1s
WDxkBjL_r8g,WDxkBjL_r8g_0_10000,0,0,parrot,test,v2
wE1txPW8HSo,wE1txPW8HSo_88000_98000,1,28,guitar_man,train,v2
weBYMFJ_EwE,weBYMFJ_EwE_0_10000,0,0,woman,train,v2
weBYMFJ_EwE,weBYMFJ_EwE_30000_40000,0,30,harp,train,v2
weBYMFJ_EwE,weBYMFJ_EwE_60000_70000,1,0,harp,train,v2
weBYMFJ_EwE,weBYMFJ_EwE_120000_130000,2,0,woman_harp,train,v2
weBYMFJ_EwE,weBYMFJ_EwE_250000_260000,4,10,woman_harp,train,v2
weBYMFJ_EwE,weBYMFJ_EwE_780000_790000,13,0,harp,train,v2
weBYMFJ_EwE,weBYMFJ_EwE_1150000_1160000,19,10,harp,train,v2
weBYMFJ_EwE,weBYMFJ_EwE_1670000_1680000,27,50,harp,train,v2
weBYMFJ_EwE,weBYMFJ_EwE_2450000_2460000,40,50,harp,train,v2
weBYMFJ_EwE,weBYMFJ_EwE_2690000_2700000,44,50,woman_harp,train,v2
weBYMFJ_EwE,weBYMFJ_EwE_2785000_2795000,46,25,harp,train,v2
wEeHhV20AP4,wEeHhV20AP4_103000_113000,1,43,woman,test,v2
wEeHhV20AP4,wEeHhV20AP4_220000_230000,3,40,woman,test,v2
wEeHhV20AP4,wEeHhV20AP4_320000_330000,5,20,woman,test,v2
wEeHhV20AP4,wEeHhV20AP4_340000_350000,5,40,woman,test,v2
wEeHhV20AP4,wEeHhV20AP4_370000_380000,6,10,woman,test,v2
wEeHhV20AP4,wEeHhV20AP4_410000_420000,6,50,woman,test,v2
wEeHhV20AP4,wEeHhV20AP4_470000_480000,7,50,woman,test,v2
wEeHhV20AP4,wEeHhV20AP4_520000_530000,8,40,woman,test,v2
wEeHhV20AP4,wEeHhV20AP4_765000_775000,12,45,woman,test,v2
wEeHhV20AP4,wEeHhV20AP4_780000_790000,13,0,woman,test,v2
wEeHhV20AP4,wEeHhV20AP4_800000_810000,13,20,woman,test,v2
wEeHhV20AP4,wEeHhV20AP4_820000_830000,13,40,woman,test,v2
wEGD8-RTMuI,wEGD8-RTMuI_10000_20000,0,10,guitar_violin,test,v2
wEGD8-RTMuI,wEGD8-RTMuI_50000_60000,0,50,guitar_violin,test,v2
wEGD8-RTMuI_0,wEGD8-RTMuI_0,0,0,violin,train,v1m
wEGD8-RTMuI_1,wEGD8-RTMuI_1,0,0,violin_guitar,train,v1m
wetvg9ge8Vk,wetvg9ge8Vk_10000_20000,0,10,piano,train,v2
Weu8nsJRMqE,Weu8nsJRMqE_0_5000,0,0,ukulele,val,v1s
WeXjWonSHxc,WeXjWonSHxc_1000_6000,0,1,gun,val,v1s
wF1ddDtLFyE,wF1ddDtLFyE_10000_20000,0,10,guitar,train,v2
wF1ddDtLFyE,wF1ddDtLFyE_100000_110000,1,40,guitar_man,train,v2
wF58K0YTSO0,wF58K0YTSO0_3000_8000,0,3,ukulele,train,v1s
wfaqPSFO4Do,wfaqPSFO4Do_60000_70000,1,0,trombone,train,v2
WFHSs2hLVyA,WFHSs2hLVyA_4000_9000,0,4,ukulele,train,v1s
wfkdedUW-dk,wfkdedUW-dk_5000_15000,0,5,tractor,train,v2
wfkdedUW-dk,wfkdedUW-dk_30000_40000,0,30,tractor,train,v2
wfkdedUW-dk,wfkdedUW-dk_50000_60000,0,50,tractor,train,v2
wfkdedUW-dk,wfkdedUW-dk_69000_79000,1,9,tractor,train,v2
wfkdedUW-dk,wfkdedUW-dk_85000_95000,1,25,tractor,train,v2
wfkdedUW-dk,wfkdedUW-dk_128000_138000,2,8,tractor,train,v2
wfkdedUW-dk,wfkdedUW-dk_138000_148000,2,18,tractor,train,v2
WfsfLQSROeQ,WfsfLQSROeQ_3000_8000,0,3,tabla,train,v1s
wGMX9kGLdWw,wGMX9kGLdWw_6000_16000,0,6,train,train,v2
wGMX9kGLdWw,wGMX9kGLdWw_96000_106000,1,36,train,train,v2
wGMX9kGLdWw,wGMX9kGLdWw_106000_116000,1,46,train,train,v2
wGMX9kGLdWw,wGMX9kGLdWw_144000_154000,2,24,train,train,v2
WgWI0wHObJ0,WgWI0wHObJ0_0_5000,0,0,emergency-car,train,v1s
Wh1HyKEpljQ,Wh1HyKEpljQ_25000_35000,0,25,piano_bassoon_cello,train,v2
Wh1HyKEpljQ,Wh1HyKEpljQ_50000_60000,0,50,piano_bassoon_cello,train,v2
wH9LVS7jP6c,wH9LVS7jP6c_0_10000,0,0,tiger,train,v2
WhbISR1O-zE,WhbISR1O-zE_65000_75000,1,5,saxophone,train,v2
WHiXtnVRSGw,WHiXtnVRSGw_4000_9000,0,4,tabla,train,v1s
WHtA5d4TvXs,WHtA5d4TvXs_3000_8000,0,3,keyboard,train,v1s
WhWKY7Yy04o,WhWKY7Yy04o_10000_20000,0,10,leopard,train,v2
WHwZkp5wtNs,WHwZkp5wtNs_2000_7000,0,2,dog,test,v1s
Wi3jF4zQh9M,Wi3jF4zQh9M_0_5000,0,0,keyboard,train,v1s
wiFmH8JKmDs,wiFmH8JKmDs_0_5000,0,0,marimba,train,v1s
wIN3POOlmeM,wIN3POOlmeM_143000_153000,2,23,man,train,v2
wIN3POOlmeM,wIN3POOlmeM_180000_190000,3,0,man,train,v2
wIN3POOlmeM,wIN3POOlmeM_285000_295000,4,45,man,train,v2
wIN3POOlmeM,wIN3POOlmeM_513000_523000,8,33,man,train,v2
wIN3POOlmeM,wIN3POOlmeM_741000_751000,12,21,man,train,v2
wIN3POOlmeM,wIN3POOlmeM_1520000_1530000,25,20,man,train,v2
Wiq8fiFPDsM,Wiq8fiFPDsM_5000_10000,0,5,helicopter,train,v1s
WIrnq6luD9c,WIrnq6luD9c_0_5000,0,0,helicopter,train,v1s
WIsAikMs3tM,WIsAikMs3tM_43000_53000,0,43,gun,train,v2
WIsAikMs3tM,WIsAikMs3tM_68000_78000,1,8,gun,train,v2
WIsAikMs3tM,WIsAikMs3tM_134000_144000,2,14,gun_man,train,v2
wIwML67Co7E,wIwML67Co7E_0_5000,0,0,piano,train,v1s
Wj-wwX28uUs,Wj-wwX28uUs_22000_32000,0,22,piano,train,v2
Wj-wwX28uUs,Wj-wwX28uUs_69000_79000,1,9,piano,train,v2
Wj-wwX28uUs,Wj-wwX28uUs_96000_106000,1,36,piano,train,v2
wJ2gkSlGpQY,wJ2gkSlGpQY_0_5000,0,0,marimba,train,v1s
WJ2yas2yKxw,WJ2yas2yKxw_0_5000,0,0,dog,val,v1s
WJAcO_9kG1I,WJAcO_9kG1I_0_5000,0,0,emergency-car,train,v1s
WJcWASwAjuY,WJcWASwAjuY_15000_25000,0,15,man,test,v2
wJlDOIMTE-c,wJlDOIMTE-c_0_10000,0,0,emergency-car,train,v2
WjPKVk5Bk2Q,WjPKVk5Bk2Q_30000_40000,0,30,pipa,train,v2
WJSTN_ap4XI,WJSTN_ap4XI_5000_10000,0,5,emergency-car,val,v1s
WjyvwX_nZ6Y_0,WjyvwX_nZ6Y_0,0,0,man_woman,test,v1m
WjyvwX_nZ6Y_1,WjyvwX_nZ6Y_1,0,0,woman,train,v1m
WjyvwX_nZ6Y_2,WjyvwX_nZ6Y_2,0,0,woman_dog,train,v1m
WjyvwX_nZ6Y_3,WjyvwX_nZ6Y_3,0,0,man,train,v1m
WjyvwX_nZ6Y_4,WjyvwX_nZ6Y_4,0,0,woman_dog,val,v1m
WK5cRnwMdVY,WK5cRnwMdVY_2000_12000,0,2,wolf,test,v2
wKAngrlBTb4,wKAngrlBTb4_34000_44000,0,34,wolf,test,v2
WkbCFN97-NM,WkbCFN97-NM_8000_18000,0,8,drum_guitar,train,v2
WkbCFN97-NM,WkbCFN97-NM_36000_46000,0,36,drum_guitar,train,v2
WkbCFN97-NM,WkbCFN97-NM_61000_71000,1,1,drum_guitar,train,v2
WkbCFN97-NM,WkbCFN97-NM_98000_108000,1,38,drum_guitar,train,v2
WkbCFN97-NM,WkbCFN97-NM_126000_136000,2,6,drum_guitar,train,v2
WkbCFN97-NM,WkbCFN97-NM_142000_152000,2,22,drum_guitar,train,v2
WkbCFN97-NM,WkbCFN97-NM_180000_190000,3,0,drum_guitar,train,v2
WKCMM4h4c6o,WKCMM4h4c6o_0_5000,0,0,emergency-car,train,v1s
WkDyXugPsSA,WkDyXugPsSA_30000_40000,0,30,bell,train,v2
WkPbcI_stFA,WkPbcI_stFA_98000_108000,1,38,guitar_man,test,v2
WkPbcI_stFA,WkPbcI_stFA_437000_447000,7,17,guitar_man,test,v2
WkPbcI_stFA,WkPbcI_stFA_530000_540000,8,50,guitar_man,test,v2
WkPbcI_stFA,WkPbcI_stFA_693000_703000,11,33,guitar_man,test,v2
wKzibne0RHI,wKzibne0RHI_0_5000,0,0,piano,train,v1s
wlBLb7P_RHg,wlBLb7P_RHg_8000_18000,0,8,bell,train,v2
wlBLb7P_RHg,wlBLb7P_RHg_120000_130000,2,0,bell,train,v2
wlBLb7P_RHg,wlBLb7P_RHg_257000_267000,4,17,bell,train,v2
wlBLb7P_RHg,wlBLb7P_RHg_330000_340000,5,30,bell,train,v2
wlBLb7P_RHg,wlBLb7P_RHg_450000_460000,7,30,bell,train,v2
wlBLb7P_RHg,wlBLb7P_RHg_530000_540000,8,50,bell,train,v2
wlBLb7P_RHg,wlBLb7P_RHg_623000_633000,10,23,bell,train,v2
wlGiRzk8o5w,wlGiRzk8o5w_0_5000,0,0,dog,train,v1s
wliRjotVuBI,wliRjotVuBI_0_5000,0,0,helicopter,train,v1s
WLj26zsdOrM,WLj26zsdOrM_15000_25000,0,15,boy_man_ukulele,train,v2
WlL1KEYx8bY_0,WlL1KEYx8bY_0,0,0,tabla,train,v1m
wlmLrGbdR0c,wlmLrGbdR0c_17000_27000,0,17,drum,train,v2
wlmLrGbdR0c,wlmLrGbdR0c_100000_110000,1,40,drum,train,v2
wlmLrGbdR0c,wlmLrGbdR0c_140000_150000,2,20,drum,train,v2
WLq_Mk4p1Ns,WLq_Mk4p1Ns_0_5000,0,0,helicopter,train,v1s
WlTA5pUqDH0,WlTA5pUqDH0_0_5000,0,0,bus,val,v1s
wLxSNUQteto,wLxSNUQteto_5000_10000,0,5,woman,train,v1s
Wm2cPR2nN-I,Wm2cPR2nN-I_4000_9000,0,4,woman,train,v1s
wmfiYI8N_CI,wmfiYI8N_CI_40000_50000,0,40,guitar,train,v2
wmfiYI8N_CI,wmfiYI8N_CI_160000_170000,2,40,guitar,train,v2
WMK55uHXpyY,WMK55uHXpyY_1000_11000,0,1,cello_violin_harp,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_98000_108000,1,38,dog,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_137000_147000,2,17,dog,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_158000_168000,2,38,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_186000_196000,3,6,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_200000_210000,3,20,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_211000_221000,3,31,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_240000_250000,4,0,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_260000_270000,4,20,dog,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_275000_285000,4,35,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_521000_531000,8,41,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_531000_541000,8,51,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_542000_552000,9,2,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_555000_565000,9,15,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_574000_584000,9,34,woman_dog,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_594000_604000,9,54,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_606000_616000,10,6,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_627000_637000,10,27,woman_dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_637000_647000,10,37,woman_dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_661000_671000,11,1,man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_673000_683000,11,13,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_697000_707000,11,37,dog_man,train,v2
wnAOz5N5oQE,wnAOz5N5oQE_707000_717000,11,47,dog_man,train,v2
WNG5_IbQOLI,WNG5_IbQOLI_0_5000,0,0,bird,test,v1s
WNH9FAx-BwM,WNH9FAx-BwM_0_5000,0,0,tabla,train,v1s
wNJbub_sdaI,wNJbub_sdaI_0_5000,0,0,ukulele,train,v1s
WNnfYg_9VDo,WNnfYg_9VDo_10000_20000,0,10,missile-rocket,train,v2
wNQ3qOpy2Eo,wNQ3qOpy2Eo_0_5000,0,0,dog,train,v1s
Wnr2dOffZgk,Wnr2dOffZgk_25000_35000,0,25,erhu,train,v2
WoA3qCAOzg8,WoA3qCAOzg8_0_5000,0,0,piano,train,v1s
WOJMjZAMUFk,WOJMjZAMUFk_21000_31000,0,21,leopard,test,v2
WoPbsn5wDfY,WoPbsn5wDfY_0_5000,0,0,helicopter,train,v1s
woqWkA4j8y0,woqWkA4j8y0_36000_46000,0,36,train,train,v2
woqWkA4j8y0,woqWkA4j8y0_102000_112000,1,42,train,train,v2
woqWkA4j8y0,woqWkA4j8y0_134000_144000,2,14,train,train,v2
woqWkA4j8y0,woqWkA4j8y0_162000_172000,2,42,train,train,v2
woqWkA4j8y0,woqWkA4j8y0_175000_185000,2,55,truck_car_train,train,v2
woqWkA4j8y0,woqWkA4j8y0_201000_211000,3,21,train,train,v2
wOX76HirZ3s,wOX76HirZ3s_4000_9000,0,4,bird,train,v1s
WP3KsGOMMgU,WP3KsGOMMgU_5000_10000,0,5,bus,train,v1s
wp9MEuoliZM,wp9MEuoliZM_0_5000,0,0,lion,train,v1s
wpodkPXuR9c,wpodkPXuR9c_5000_10000,0,5,marimba,train,v1s
WPpdZMFc0_s,WPpdZMFc0_s_0_10000,0,0,erhu,test,v2
WPrsmLV6KlE,WPrsmLV6KlE_25000_35000,0,25,leopard,train,v2
WPrsmLV6KlE,WPrsmLV6KlE_52000_62000,0,52,leopard,train,v2
wpW7nKeO8YI,wpW7nKeO8YI_4000_9000,0,4,marimba,train,v1s
WQ_wO0r16ww,WQ_wO0r16ww,0,0,bird,train,v1m
Wq3G3Hbt8YM,Wq3G3Hbt8YM_0_10000,0,0,mower,train,v2
WqEFpcdsmCE,WqEFpcdsmCE_0_5000,0,0,tabla,train,v1s
wqMoQkNqb3U,wqMoQkNqb3U_2000_7000,0,2,dog,val,v1s
wQsCHZhKlX8,wQsCHZhKlX8_15000_25000,0,15,sitar,train,v2
wQsCHZhKlX8,wQsCHZhKlX8_135000_145000,2,15,sitar,train,v2
wQsCHZhKlX8,wQsCHZhKlX8_305000_315000,5,5,tabla_sitar,train,v2
wQsCHZhKlX8,wQsCHZhKlX8_480000_490000,8,0,tabla_sitar,train,v2
wQsCHZhKlX8,wQsCHZhKlX8_665000_675000,11,5,tabla_sitar,train,v2
wQsCHZhKlX8,wQsCHZhKlX8_710000_720000,11,50,tabla_sitar,train,v2
wQsCHZhKlX8,wQsCHZhKlX8_900000_910000,15,0,tabla_sitar,train,v2
wqw-8rKCXI8,wqw-8rKCXI8_0_10000,0,0,saxophone,test,v2
WQXPWA2V52Q,WQXPWA2V52Q_110000_120000,1,50,guzheng,train,v2
Wr44Q8MQHL0,Wr44Q8MQHL0_0_5000,0,0,helicopter,train,v1s
wrdAEmNvEj4,wrdAEmNvEj4_60000_70000,1,0,cat,train,v2
wrdAEmNvEj4,wrdAEmNvEj4_287000_297000,4,47,cat,train,v2
wrdAEmNvEj4,wrdAEmNvEj4_331000_341000,5,31,cat,train,v2
wrdAEmNvEj4,wrdAEmNvEj4_520000_530000,8,40,cat,train,v2
wrdAEmNvEj4,wrdAEmNvEj4_558000_568000,9,18,cat,train,v2
wrdAEmNvEj4,wrdAEmNvEj4_630000_640000,10,30,cat,train,v2
wrdAEmNvEj4,wrdAEmNvEj4_678000_688000,11,18,cat,train,v2
wrdAEmNvEj4,wrdAEmNvEj4_706000_716000,11,46,cat,train,v2
wrdAEmNvEj4,wrdAEmNvEj4_744000_754000,12,24,cat,train,v2
wrdAEmNvEj4,wrdAEmNvEj4_791000_801000,13,11,cat,train,v2
wrdAEmNvEj4,wrdAEmNvEj4_831000_841000,13,51,cat,train,v2
wRDVMC2VE6g,wRDVMC2VE6g_4000_14000,0,4,man,train,v2
wRDVMC2VE6g,wRDVMC2VE6g_20000_30000,0,20,man,train,v2
wRDVMC2VE6g,wRDVMC2VE6g_40000_50000,0,40,man,train,v2
