vid,uid,s_min,s_sec,a_obj,split,label
tMNVhoFOsWI_0,tMNVhoFOsWI_0,0,0,piano,seen_train,v1m
QzRoUTH6F3M,QzRoUTH6F3M_7000_17000,0,7,ukulele,seen_train,v2
6A0dHHhzk30,6A0dHHhzk30_33000_43000,0,33,man,seen_train,v2
g43bR5DCgEc,g43bR5DCgEc_40000_50000,0,40,guitar_man,seen_train,v2
V-JvwN3_ASI,V-JvwN3_ASI_76000_86000,1,16,motorcycle,seen_train,v2
50yP7eYCKUs,50yP7eYCKUs_40000_50000,0,40,woman_guitar,seen_train,v2
0ydN4P9JEHE,0ydN4P9JEHE_40000_50000,0,40,bird_man,seen_train,v2
CVB_z1QxACs_2,CVB_z1QxACs_2,0,0,cat,seen_train,v1m
nT0PHpAlvys,nT0PHpAlvys_624000_634000,10,24,mower,seen_train,v2
FmLC0htEXVE,FmLC0htEXVE_152000_162000,2,32,lion,seen_train,v2
EecV3ZJZ7sQ,EecV3ZJZ7sQ_65000_75000,1,5,woman_guitar_man,seen_train,v2
Xm9N6WRVYVo,Xm9N6WRVYVo_152000_162000,2,32,piano_man,seen_train,v2
v4lfMup_DmU,v4lfMup_DmU_78000_88000,1,18,guitar_man,seen_train,v2
5FYG_Wtet7U,5FYG_Wtet7U_160000_170000,2,40,handpan_guitar_violin,seen_train,v2
XT_BNOvjIMY,XT_BNOvjIMY_164000_174000,2,44,woman,seen_train,v2
FHSoSamzdAY,FHSoSamzdAY_690000_700000,11,30,guitar_violin,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_6555000_6565000,109,15,guitar_man,seen_train,v2
JaZeUCIxiTk,JaZeUCIxiTk_26000_36000,0,26,airplane,seen_train,v2
wQsCHZhKlX8,wQsCHZhKlX8_480000_490000,8,0,tabla_sitar,seen_train,v2
Cj5Dtv2f_uw,Cj5Dtv2f_uw_65000_75000,1,5,wolf,seen_train,v2
DNL3khFeVJ4,DNL3khFeVJ4_50000_60000,0,50,cello_violin_clarinet,seen_train,v2
jlhuZfcw61w,jlhuZfcw61w,0,0,guitar,seen_train,v1m
FBsYnc6YtWM,FBsYnc6YtWM_361000_371000,6,1,boat,seen_train,v2
Ve5nmEUp9S4,Ve5nmEUp9S4_25000_35000,0,25,woman_guitar,seen_train,v2
VkzxuQKSqvY,VkzxuQKSqvY_1660000_1670000,27,40,woman,seen_train,v2
2MP5Ov_H4Go,2MP5Ov_H4Go_37000_47000,0,37,cat,seen_train,v2
2jza_R_oSuw,2jza_R_oSuw_194000_204000,3,14,truck,seen_train,v2
wnAOz5N5oQE,wnAOz5N5oQE_240000_250000,4,0,dog_man,seen_train,v2
fyQhbEkB3Ec,fyQhbEkB3Ec_42000_52000,0,42,sorna,seen_train,v2
DHmdffcc2G0,DHmdffcc2G0_7000_17000,0,7,train,seen_train,v2
xEktV_3pVgg_1,xEktV_3pVgg_1,0,0,violin_guitar,seen_train,v1m
QpytwxaClsU,QpytwxaClsU_86000_96000,1,26,man,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_2417000_2427000,40,17,accordion_guitar_man,seen_train,v2
0oWAQzcktPs,0oWAQzcktPs_0_10000,0,0,man,seen_train,v2
GcMG3SqzHTc,GcMG3SqzHTc_155000_165000,2,35,mower,seen_train,v2
LR24x_BZ85I,LR24x_BZ85I_2820000_2830000,47,0,woman,seen_train,v2
ujyyldXk8BM,ujyyldXk8BM_276000_286000,4,36,tank,seen_train,v2
EecV3ZJZ7sQ,EecV3ZJZ7sQ_110000_120000,1,50,woman_guitar_man,seen_train,v2
xfoJw-a5A7o,xfoJw-a5A7o_68000_78000,1,8,lion,seen_train,v2
6P1hOS7pmwI,6P1hOS7pmwI_83000_93000,1,23,clarinet_cello_violin,seen_train,v2
KFiWJE6DAOE,KFiWJE6DAOE_10000_20000,0,10,piano,seen_train,v2
_BJLECsnyFg,_BJLECsnyFg_10000_20000,0,10,marimba,seen_train,v2
ExiRxLwiWMk,ExiRxLwiWMk_15000_25000,0,15,erhu,seen_train,v2
eHtWLoUN5t0,eHtWLoUN5t0_1000_11000,0,1,sitar,seen_train,v2
0z97A0GYhAQ,0z97A0GYhAQ_19000_29000,0,19,keyboard,seen_train,v2
ulY19nQuPuc,ulY19nQuPuc_237000_247000,3,57,piano,seen_train,v2
WNnfYg_9VDo,WNnfYg_9VDo_10000_20000,0,10,missile-rocket,seen_train,v2
d-HmrJgPzRg,d-HmrJgPzRg_0_10000,0,0,tractor,seen_train,v2
KuJtjf_QcD4,KuJtjf_QcD4_0_10000,0,0,tabla_sitar,seen_train,v2
7pNykt6zACc,7pNykt6zACc_320000_330000,5,20,piano,seen_train,v2
wEGD8-RTMuI,wEGD8-RTMuI_50000_60000,0,50,guitar_violin,seen_train,v2
Hz5UToOYqvs,Hz5UToOYqvs_0_10000,0,0,sheep,seen_train,v2
Ptm0GYEf4AI,Ptm0GYEf4AI_40000_50000,0,40,saw_man,seen_train,v2
SFBdkBTesiE,SFBdkBTesiE_650000_660000,10,50,man,seen_train,v2
jRQuCIsXz1c,jRQuCIsXz1c_40000_50000,0,40,airplane,seen_train,v2
43NLIKL9WO8_6,43NLIKL9WO8_6,0,0,man,seen_train,v1m
jj_lM1f36NQ,jj_lM1f36NQ_40000_50000,0,40,airplane,seen_train,v2
wnAOz5N5oQE,wnAOz5N5oQE_555000_565000,9,15,dog_man,seen_train,v2
x2czvJR1JCA_1,x2czvJR1JCA_1,0,0,piano,seen_train,v1m
A2q9MnpyDKs,A2q9MnpyDKs_10000_20000,0,10,keyboard,seen_train,v2
ujyyldXk8BM,ujyyldXk8BM_207000_217000,3,27,tank_man,seen_train,v2
4ZcNowVqLfg_3,4ZcNowVqLfg_3,0,0,guitar,seen_train,v1m
lAHKqXbyGY0,lAHKqXbyGY0_2802000_2812000,46,42,tabla_sitar,seen_train,v2
2fBeTyXzDPI,2fBeTyXzDPI_48000_58000,0,48,boat,seen_train,v2
k35blcO8Z7k,k35blcO8Z7k_50000_60000,0,50,woman,seen_train,v2
JTkpG_sH9Dg,JTkpG_sH9Dg_1000_11000,0,1,guitar,seen_train,v2
BQRMH9h_gCE,BQRMH9h_gCE_260000_270000,4,20,woman_guitar_man,seen_train,v2
3elu8-LiRes,3elu8-LiRes_3000_13000,0,3,sheep_man,seen_train,v2
j1eagV4otM0,j1eagV4otM0_48000_58000,0,48,guitar,seen_train,v2
N71Z5AbQpdg,N71Z5AbQpdg_115000_125000,1,55,guitar,seen_train,v2
oRSCL3149fI,oRSCL3149fI_188000_198000,3,8,piano_clarinet,seen_train,v2
Bx41RPRxioc,Bx41RPRxioc_35000_45000,0,35,mower,seen_train,v2
OmBXoup0XRM,OmBXoup0XRM_58000_68000,0,58,guitar,seen_train,v2
wnAOz5N5oQE,wnAOz5N5oQE_98000_108000,1,38,dog,seen_train,v2
nkwYxWzYxUo,nkwYxWzYxUo_10000_20000,0,10,flute,seen_train,v2
AXJmHOAUkw8,AXJmHOAUkw8_5000_15000,0,5,woman_piano,seen_train,v2
O6foi9uOkOk,O6foi9uOkOk_72000_82000,1,12,drum_marimba,seen_train,v2
AVXejOoPECA,AVXejOoPECA_30000_40000,0,30,erhu,seen_train,v2
YRR8zs-mdG8,YRR8zs-mdG8_10000_20000,0,10,piano,seen_train,v2
sYO59cM1g_g,sYO59cM1g_g_122000_132000,2,2,woman,seen_train,v2
MuEJFy9-MBA,MuEJFy9-MBA_50000_60000,0,50,erhu,seen_train,v2
KoyBXamGEYk,KoyBXamGEYk_255000_265000,4,15,guitar_man,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_5534000_5544000,92,14,guitar_man,seen_train,v2
EKM1wu2vXy4,EKM1wu2vXy4_26000_36000,0,26,woman_ukulele,seen_train,v2
Z4CVbGw48bQ,Z4CVbGw48bQ_610000_620000,10,10,horse,seen_train,v2
fSdR8U3VkWU,fSdR8U3VkWU_1610000_1620000,26,50,woman,seen_train,v2
-P4vTWptn54,-P4vTWptn54_115000_125000,1,55,guitar_man,seen_train,v2
7pNykt6zACc,7pNykt6zACc_630000_640000,10,30,piano,seen_train,v2
6yS2h5egiqM,6yS2h5egiqM_376000_386000,6,16,saw,seen_train,v2
WSy8ay1avew,WSy8ay1avew_60000_70000,1,0,accordion,seen_train,v2
CRH0SBZ8SZg,CRH0SBZ8SZg_135000_145000,2,15,handpan,seen_train,v2
apm9w1N6sd0,apm9w1N6sd0_12000_22000,0,12,guitar_man,seen_train,v2
3s9nCBkOg5U,3s9nCBkOg5U_390000_400000,6,30,man_duck,seen_train,v2
sWMcL0pFHbU_0,sWMcL0pFHbU_0,0,0,guitar_piano,seen_train,v1m
FBsYnc6YtWM,FBsYnc6YtWM_190000_200000,3,10,woman_boat,seen_train,v2
LMyhMkVdGgs,LMyhMkVdGgs_26000_36000,0,26,trombone,seen_train,v2
F0xV5d5bgBo,F0xV5d5bgBo_51000_61000,0,51,goose,seen_train,v2
BUmFKgmN1FI,BUmFKgmN1FI,0,0,lion,seen_train,v1m
7oKjW1OIjuw,7oKjW1OIjuw_315000_325000,5,15,woman_man,seen_train,v2
39lnJvGtsCw,39lnJvGtsCw_33000_43000,0,33,sheep,seen_train,v2
xMZ4lAPWieU,xMZ4lAPWieU_38000_48000,0,38,guitar_man,seen_train,v2
PcdKAvd51l0,PcdKAvd51l0_619000_629000,10,19,car_train,seen_train,v2
xJVwvq5z3MI,xJVwvq5z3MI_5000_15000,0,5,duck,seen_train,v2
wfkdedUW-dk,wfkdedUW-dk_69000_79000,1,9,tractor,seen_train,v2
sSNdemHCHFA,sSNdemHCHFA_142000_152000,2,22,mower,seen_train,v2
O9WgEvfBFF0,O9WgEvfBFF0_12000_22000,0,12,guitar_man,seen_train,v2
SFBdkBTesiE,SFBdkBTesiE_580000_590000,9,40,man,seen_train,v2
opEdBlrbC_g,opEdBlrbC_g_166000_176000,2,46,woman_hair-dryer,seen_train,v2
5FYG_Wtet7U,5FYG_Wtet7U_93000_103000,1,33,handpan_guitar_violin,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_8732000_8742000,145,32,guitar_man,seen_train,v2
gguIMtLyPVg,gguIMtLyPVg_40000_50000,0,40,woman_guitar_man,seen_train,v2
KO_dPtEZXnE,KO_dPtEZXnE_60000_70000,1,0,guitar_man,seen_train,v2
ECTWcijfAzw,ECTWcijfAzw_595000_605000,9,55,gun,seen_train,v2
O-s6Dlz2Tmc,O-s6Dlz2Tmc_80000_90000,1,20,handpan,seen_train,v2
LRVzhJ0aG84,LRVzhJ0aG84_12000_22000,0,12,pig,seen_train,v2
EfbwYmknB3Q,EfbwYmknB3Q_2000_12000,0,2,piano,seen_train,v2
A7N2Japi3-A_5,A7N2Japi3-A_5,0,0,man_dog,seen_train,v1m
blcLDWUs3Os,blcLDWUs3Os_30000_40000,0,30,marimba,seen_train,v2
t5gn1ZPLzEk,t5gn1ZPLzEk_0_10000,0,0,man,seen_train,v2
3tQ4HVrIu58,3tQ4HVrIu58_110000_120000,1,50,bassoon,seen_train,v2
DPUy0FJmhHY,DPUy0FJmhHY_20000_30000,0,20,guitar_man,seen_train,v2
3reZWQ2oiyE,3reZWQ2oiyE_50000_60000,0,50,woman_guitar,seen_train,v2
wrdAEmNvEj4,wrdAEmNvEj4_831000_841000,13,51,cat,seen_train,v2
ElOVPqC_kRc_0,ElOVPqC_kRc_0,0,0,guitar_violin,seen_train,v1m
BvtaXGFoeRA_0,BvtaXGFoeRA_0,0,0,guitar_woman_tabla,seen_train,v1m
PDhRwjqN83U,PDhRwjqN83U_120000_130000,2,0,drum_guitar_violin,seen_train,v2
HkkaoyrOVG0,HkkaoyrOVG0_198000_208000,3,18,bird,seen_train,v2
mmKFvnvdW30,mmKFvnvdW30_345000_355000,5,45,guitar_man,seen_train,v2
Cs9bkMQ4yuc,Cs9bkMQ4yuc_115000_125000,1,55,vacuum-cleaner,seen_train,v2
aq3mnDRVIq0,aq3mnDRVIq0_15000_25000,0,15,man,seen_train,v2
ivLmUi43vyw,ivLmUi43vyw_429000_439000,7,9,man,seen_train,v2
KzAWRxjQ8JE,KzAWRxjQ8JE_128000_138000,2,8,cello_erhu,seen_train,v2
aHztffqIE64,aHztffqIE64_125000_135000,2,5,piano_trombone,seen_train,v2
cSaOGyoP45I,cSaOGyoP45I_0_10000,0,0,handpan,seen_train,v2
MxSoqiN92v0,MxSoqiN92v0_76000_86000,1,16,elephant,seen_train,v2
N61ob5h9_aU,N61ob5h9_aU_53000_63000,0,53,accordion,seen_train,v2
IA_ML2co-FM,IA_ML2co-FM_215000_225000,3,35,utv,seen_train,v2
7rqy1JhY7TU,7rqy1JhY7TU_9000_19000,0,9,sheep,seen_train,v2
TeLISCmZ_w4_3,TeLISCmZ_w4_3,0,0,man_piano,seen_train,v1m
5lS4iiz_H7k,5lS4iiz_H7k_200000_210000,3,20,piano,seen_train,v2
A7N2Japi3-A_8,A7N2Japi3-A_8,0,0,dog_man,seen_train,v1m
xmn_JuGnIv0,xmn_JuGnIv0_23000_33000,0,23,utv,seen_train,v2
mwcl4wtlNy8,mwcl4wtlNy8,0,0,guitar,seen_train,v1m
KXvmc3dLn3E,KXvmc3dLn3E_1010000_1020000,16,50,tractor,seen_train,v2
g_TNa8hKmoA,g_TNa8hKmoA_42000_52000,0,42,sorna,seen_train,v2
8ZKf7T6N-_s,8ZKf7T6N-_s_25000_35000,0,25,airplane,seen_train,v2
IOQ7SKga8aU,IOQ7SKga8aU_1160000_1170000,19,20,man,seen_train,v2
Aaiv1-NMnFs,Aaiv1-NMnFs_90000_100000,1,30,woman_guitar_drum_man,seen_train,v2
mFRkTyvuamE,mFRkTyvuamE_173000_183000,2,53,woman,seen_train,v2
oRSCL3149fI,oRSCL3149fI_146000_156000,2,26,piano_clarinet,seen_train,v2
kQrvjatJfZ0,kQrvjatJfZ0_30000_40000,0,30,woman_guitar_cello,seen_train,v2
umOS1bOBa1U,umOS1bOBa1U_908000_918000,15,8,woman_ukulele,seen_train,v2
LR24x_BZ85I,LR24x_BZ85I_2978000_2988000,49,38,woman,seen_train,v2
-sVbl5dpQFs,-sVbl5dpQFs_0_10000,0,0,handpan,seen_train,v2
OL4y9R0Xo8c_2,OL4y9R0Xo8c_2,0,0,man,seen_train,v1m
JS1Y2uzyMJo,JS1Y2uzyMJo_120000_130000,2,0,woman_ukulele,seen_train,v2
5FYG_Wtet7U,5FYG_Wtet7U_194000_204000,3,14,handpan_guitar_violin,seen_train,v2
ee1_2gA8UZY,ee1_2gA8UZY_177000_187000,2,57,bird,seen_train,v2
hXf0Jw4EiAg,hXf0Jw4EiAg_0_10000,0,0,wolf,seen_train,v2
tKx7UIYN5cI,tKx7UIYN5cI_200000_210000,3,20,guitar_man,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_3992000_4002000,66,32,guitar_man,seen_train,v2
2k4w11NJeCo,2k4w11NJeCo_92000_102000,1,32,woman_guitar_man,seen_train,v2
ywQ2MTeIai8,ywQ2MTeIai8_320000_330000,5,20,man,seen_train,v2
umOS1bOBa1U,umOS1bOBa1U_1676000_1686000,27,56,woman_ukulele,seen_train,v2
BrmHgBKdmHQ,BrmHgBKdmHQ_58000_68000,0,58,piano,seen_train,v2
wZFMLG5Qcbw,wZFMLG5Qcbw_60000_70000,1,0,cat,seen_train,v2
4iBKGaXv6mo,4iBKGaXv6mo_304000_314000,5,4,piano_violin,seen_train,v2
qxX7sd7npt8,qxX7sd7npt8_20000_30000,0,20,man,seen_train,v2
kmjacEoO75U,kmjacEoO75U_132000_142000,2,12,cat_hair-dryer,seen_train,v2
heu_HDDM2qM,heu_HDDM2qM_13000_23000,0,13,tank,seen_train,v2
pTLlUmX-Ud0,pTLlUmX-Ud0_41000_51000,0,41,man,seen_train,v2
Nv3I-lr2N68,Nv3I-lr2N68_30000_40000,0,30,keyboard,seen_train,v2
qbpzeMEPjlo,qbpzeMEPjlo_3000_13000,0,3,tank,seen_train,v2
SFBdkBTesiE,SFBdkBTesiE_240000_250000,4,0,man,seen_train,v2
xfaa0hLcvoA,xfaa0hLcvoA_115000_125000,1,55,piano_cello_violin,seen_train,v2
fwyReIZJz5w,fwyReIZJz5w_252000_262000,4,12,saw,seen_train,v2
cupqcZEZdy4,cupqcZEZdy4_1281000_1291000,21,21,harmonica_guitar,seen_train,v2
rzKjN2en0H8,rzKjN2en0H8_368000_378000,6,8,saxophone,seen_train,v2
9xp46AwF9BY,9xp46AwF9BY_160000_170000,2,40,piano,seen_train,v2
jU7WoRG6S1o,jU7WoRG6S1o_90000_100000,1,30,woman_guitar,seen_train,v2
kXiXkk3ELxk,kXiXkk3ELxk_118000_128000,1,58,accordion_guitar,seen_train,v2
hXsq3VjpQAk,hXsq3VjpQAk_34000_44000,0,34,pig,seen_train,v2
NXh_WM6sp4k,NXh_WM6sp4k_722000_732000,12,2,guitar_man,seen_train,v2
50Z4O0mzAXg,50Z4O0mzAXg_6000_16000,0,6,guitar,seen_train,v2
JXZc1sEocvM,JXZc1sEocvM_77000_87000,1,17,accordion_man,seen_train,v2
n9UVKVGJHHY,n9UVKVGJHHY_145000_155000,2,25,guitar_man,seen_train,v2
5LnImQsyj3E,5LnImQsyj3E_12000_22000,0,12,goose,seen_train,v2
2MP5Ov_H4Go,2MP5Ov_H4Go_224000_234000,3,44,cat,seen_train,v2
LTv7qAFpKTs,LTv7qAFpKTs_315000_325000,5,15,piano_violin,seen_train,v2
cPb2mHkFwws,cPb2mHkFwws_23000_33000,0,23,cat,seen_train,v2
6yS2h5egiqM,6yS2h5egiqM_568000_578000,9,28,saw,seen_train,v2
mqB05HNR03g,mqB05HNR03g_200000_210000,3,20,woman,seen_train,v2
R9O5BDklazE,R9O5BDklazE_0_10000,0,0,handpan,seen_train,v2
4LbXVf1ymHs,4LbXVf1ymHs_2703000_2713000,45,3,tabla_sitar,seen_train,v2
-iPvFoDVJLM,-iPvFoDVJLM_326000_336000,5,26,dog_man,seen_train,v2
2O7_Ard61TY,2O7_Ard61TY_0_10000,0,0,train,seen_train,v2
Lmbv30kFSmk,Lmbv30kFSmk_210000_220000,3,30,frying-food,seen_train,v2
DFn0aKbV3Wo,DFn0aKbV3Wo_20000_30000,0,20,pipa,seen_train,v2
ZqwnEQf0UfQ,ZqwnEQf0UfQ_44000_54000,0,44,tuba,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_8705000_8715000,145,5,guitar_man,seen_train,v2
kLuuxnijxa0,kLuuxnijxa0_139000_149000,2,19,boat,seen_train,v2
Xtk6jiP2ABQ,Xtk6jiP2ABQ_5000_15000,0,5,cello_violin,seen_train,v2
fMrnCmr2PRw,fMrnCmr2PRw_30000_40000,0,30,truck_man,seen_train,v2
5sNjLf4Vnp4,5sNjLf4Vnp4_80000_90000,1,20,woman_piano_guitar,seen_train,v2
IARj9d7KsOk,IARj9d7KsOk_20000_30000,0,20,drum,seen_train,v2
r5iS8I2M7XQ,r5iS8I2M7XQ_5000_15000,0,5,handpan,seen_train,v2
NkVVPE4WAG0,NkVVPE4WAG0_102000_112000,1,42,piano_violin,seen_train,v2
S6K0ojnxjyk,S6K0ojnxjyk_31000_41000,0,31,trumpet,seen_train,v2
HTCdCjA3r8w,HTCdCjA3r8w_861000_871000,14,21,saw,seen_train,v2
tNwcV-D9jmA,tNwcV-D9jmA_635000_645000,10,35,saw,seen_train,v2
948s7w-mFs8,948s7w-mFs8_457000_467000,7,37,clipper,seen_train,v2
QnVzn-1mESU,QnVzn-1mESU_100000_110000,1,40,wolf,seen_train,v2
o1mLNJDVLQA,o1mLNJDVLQA_40000_50000,0,40,man,seen_train,v2
jFqC-6wvNO8,jFqC-6wvNO8_45000_55000,0,45,parrot,seen_train,v2
RdgiN6J2Sew,RdgiN6J2Sew_50000_60000,0,50,man_ukulele,seen_train,v2
cupqcZEZdy4,cupqcZEZdy4_1049000_1059000,17,29,man,seen_train,v2
hqYu4Xfxsto,hqYu4Xfxsto_10000_20000,0,10,off-the-screen,seen_train,v2
PkweSr5ULmk,PkweSr5ULmk_40000_50000,0,40,sitar_man,seen_train,v2
xnx3u5YaNuc,xnx3u5YaNuc_164000_174000,2,44,piano_clarinet,seen_train,v2
dRRDO55jK40,dRRDO55jK40_31000_41000,0,31,cello_violin,seen_train,v2
76wWZ3Fwuvk,76wWZ3Fwuvk_10000_20000,0,10,man,seen_train,v2
oEaW1nux6Tg,oEaW1nux6Tg_0_10000,0,0,man_hair-dryer,seen_train,v2
7oKjW1OIjuw,7oKjW1OIjuw_325000_335000,5,25,woman_man,seen_train,v2
vGIs0GU1V6M,vGIs0GU1V6M_27000_37000,0,27,man_hair-dryer,seen_train,v2
1zhMhCmVCP0,1zhMhCmVCP0_130000_140000,2,10,piano,seen_train,v2
k43P7vtby-s,k43P7vtby-s_5000_15000,0,5,piano,seen_train,v2
lnNNhnxu4bo,lnNNhnxu4bo_60000_70000,1,0,pig,seen_train,v2
VkzxuQKSqvY,VkzxuQKSqvY_1220000_1230000,20,20,woman,seen_train,v2
Bq_d0kJRs4k,Bq_d0kJRs4k_115000_125000,1,55,dog_hair-dryer,seen_train,v2
8E_86fHC8x8,8E_86fHC8x8_242000_252000,4,2,tabla_sitar,seen_train,v2
k-QdTpIp5m0,k-QdTpIp5m0_30000_40000,0,30,missile-rocket,seen_train,v2
DhDIWG6Qyc8,DhDIWG6Qyc8_513000_523000,8,33,tank,seen_train,v2
hUP7FZbgTlk,hUP7FZbgTlk_3784000_3794000,63,4,utv,seen_train,v2
pFjHUPt60yo,pFjHUPt60yo_15000_25000,0,15,erhu,seen_train,v2
MN-o8DFwtps,MN-o8DFwtps_40000_50000,0,40,piano_cello,seen_train,v2
xMKl_4aMiAU,xMKl_4aMiAU_30000_40000,0,30,woman_marimba,seen_train,v2
fLaiPBMG61E,fLaiPBMG61E_100000_110000,1,40,piano_erhu,seen_train,v2
uFxm4td2XFk_0,uFxm4td2XFk_0,0,0,violin_guitar,seen_train,v1m
zapa64nazJQ,zapa64nazJQ_442000_452000,7,22,parrot,seen_train,v2
dIMI_zGRuOg,dIMI_zGRuOg_40000_50000,0,40,woman_guitar,seen_train,v2
vtRADVz3edc,vtRADVz3edc_28000_38000,0,28,piano_clarinet,seen_train,v2
HUiCs9w7sl4,HUiCs9w7sl4_152000_162000,2,32,piano_trumpet,seen_train,v2
GsfG9ZC8rUU_0,GsfG9ZC8rUU_0,0,0,piano,seen_train,v1m
KUYszf-sxA4,KUYszf-sxA4_87000_97000,1,27,elephant,seen_train,v2
Y7gRJOkZV-g,Y7gRJOkZV-g_483000_493000,8,3,motorcycle,seen_train,v2
LIUU1ZmIljc,LIUU1ZmIljc_480000_490000,8,0,piano_marimba,seen_train,v2
fwyReIZJz5w,fwyReIZJz5w_102000_112000,1,42,saw,seen_train,v2
LR24x_BZ85I,LR24x_BZ85I_991000_1001000,16,31,woman,seen_train,v2
Y6yqTeqJiUM,Y6yqTeqJiUM_155000_165000,2,35,pipa,seen_train,v2
rQS0sxM29oI,rQS0sxM29oI_193000_203000,3,13,mower,seen_train,v2
NDq6ZtDNvVY,NDq6ZtDNvVY_130000_140000,2,10,handpan,seen_train,v2
JhBmXtgIIiQ,JhBmXtgIIiQ_19000_29000,0,19,elephant,seen_train,v2
o1mLNJDVLQA,o1mLNJDVLQA_1067000_1077000,17,47,man,seen_train,v2
DPUy0FJmhHY,DPUy0FJmhHY_10000_20000,0,10,guitar,seen_train,v2
SPCx5oYxNYQ,SPCx5oYxNYQ_135000_145000,2,15,woman_guitar,seen_train,v2
ltYnoCM2Hpk,ltYnoCM2Hpk_40000_50000,0,40,airplane,seen_train,v2
GzdQGUF55mU,GzdQGUF55mU_86000_96000,1,26,piano_erhu,seen_train,v2
4GUrjmIZcIQ,4GUrjmIZcIQ_47000_57000,0,47,piano_bassoon,seen_train,v2
cl5DwZgV-hk,cl5DwZgV-hk_0_10000,0,0,piano,seen_train,v2
wnAOz5N5oQE,wnAOz5N5oQE_158000_168000,2,38,dog_man,seen_train,v2
RYTEikiB21c,RYTEikiB21c_250000_260000,4,10,airplane,seen_train,v2
n8s2WJXyE4o,n8s2WJXyE4o_1120000_1130000,18,40,woman_man,seen_train,v2
VFlo7fPlAE8,VFlo7fPlAE8_317000_327000,5,17,man,seen_train,v2
oWHQfhzRazk,oWHQfhzRazk_250000_260000,4,10,erhu,seen_train,v2
4AmSlK-Z8pE,4AmSlK-Z8pE_15000_25000,0,15,guitar,seen_train,v2
k6x4B5xXpsI,k6x4B5xXpsI_595000_605000,9,55,train,seen_train,v2
3v_r94GQieA,3v_r94GQieA_223000_233000,3,43,sorna,seen_train,v2
wEeHhV20AP4,wEeHhV20AP4_370000_380000,6,10,woman,seen_train,v2
9K0tja-cl8I,9K0tja-cl8I_33000_43000,0,33,hair-dryer,seen_train,v2
DNDb8eRMrSY,DNDb8eRMrSY_75000_85000,1,15,ukulele,seen_train,v2
8E_86fHC8x8,8E_86fHC8x8_24000_34000,0,24,sitar,seen_train,v2
EWa3Sn05r9s,EWa3Sn05r9s_26000_36000,0,26,lion,seen_train,v2
A7JWEEp4KhI,A7JWEEp4KhI_70000_80000,1,10,gun,seen_train,v2
k35blcO8Z7k,k35blcO8Z7k_1235000_1245000,20,35,woman,seen_train,v2
-iPvFoDVJLM,-iPvFoDVJLM_646000_656000,10,46,man,seen_train,v2
5OfGgKjcfdY,5OfGgKjcfdY_28000_38000,0,28,woman,seen_train,v2
zCvoxkcIH1g,zCvoxkcIH1g_10000_20000,0,10,marimba,seen_train,v2
oXazaWxQ25s_1,oXazaWxQ25s_1,0,0,ukulele_woman,seen_train,v1m
6zbgi4vJ7pQ,6zbgi4vJ7pQ_0_10000,0,0,sheep,seen_train,v2
-jcWMBunJng,-jcWMBunJng_60000_70000,1,0,flute_piano_man,seen_train,v2
wGMX9kGLdWw,wGMX9kGLdWw_6000_16000,0,6,train,seen_train,v2
YhEahLMH0X4,YhEahLMH0X4_195000_205000,3,15,tabla_sitar,seen_train,v2
Y7gRJOkZV-g,Y7gRJOkZV-g_830000_840000,13,50,utv,seen_train,v2
4QL6Dlcakiw,4QL6Dlcakiw_46000_56000,0,46,saxophone,seen_train,v2
uiDryS-xOno,uiDryS-xOno_50000_60000,0,50,marimba,seen_train,v2
tMNVhoFOsWI_1,tMNVhoFOsWI_1,0,0,piano_woman,seen_train,v1m
SFBdkBTesiE,SFBdkBTesiE_930000_940000,15,30,man,seen_train,v2
88gZ0Mx-wkI,88gZ0Mx-wkI_0_10000,0,0,sheep,seen_train,v2
7mvN10Zo2mg,7mvN10Zo2mg_543000_553000,9,3,clipper,seen_train,v2
wZFMLG5Qcbw,wZFMLG5Qcbw_5000_15000,0,5,cat,seen_train,v2
_2EcEHAVE-Y,_2EcEHAVE-Y_295000_305000,4,55,piano,seen_train,v2
LHq48kOIkHM,LHq48kOIkHM_227000_237000,3,47,saw_man,seen_train,v2
LR24x_BZ85I,LR24x_BZ85I_1921000_1931000,32,1,woman,seen_train,v2
iSBtK1T10Ew,iSBtK1T10Ew_1880000_1890000,31,20,piano_saxophone_violin,seen_train,v2
hUP7FZbgTlk,hUP7FZbgTlk_3827000_3837000,63,47,utv,seen_train,v2
qbpzeMEPjlo,qbpzeMEPjlo_50000_60000,0,50,tank,seen_train,v2
XjYMlW81DLY,XjYMlW81DLY_1000_11000,0,1,train,seen_train,v2
WjyvwX_nZ6Y_4,WjyvwX_nZ6Y_4,0,0,woman_dog,seen_train,v1m
dW2utwg9oOg,dW2utwg9oOg_128000_138000,2,8,parrot,seen_train,v2
a5R1r-k6MXo,a5R1r-k6MXo_109000_119000,1,49,dog_man,seen_train,v2
mqB05HNR03g,mqB05HNR03g_70000_80000,1,10,woman,seen_train,v2
